0  35  35  55.73739999999998   5.499344218826475   18.57
0  35  35  45.0   9.999999982358707E-6   18.57
0  35  35  55.73739999999998   -5.499324774382075   18.57
1  34  35  66.47479999999996   9.444444405204422E-6   18.57
1  34  35  55.73739999999999   -5.499324774382079   18.57
1  34  35  66.47479999999996   -10.998659548764124   18.57
1  35  34  66.47479999999996   10.998678437652966   18.57
1  35  34  55.73739999999998   5.499344218826475   18.57
1  35  34  66.47479999999996   9.444444426520704E-6   18.57
1  35  35  55.73739999999998   5.499344218826475   18.57
1  35  35  55.73739999999998   -5.499324774382075   18.57
1  35  35  66.47479999999996   9.44444441230985E-6   18.57
2  33  35  77.21219999999997   -5.4993253299376486   18.57
2  33  35  66.47480000000002   -10.998659548764127   18.57
2  33  35  77.21219999999997   -16.497994323146173   18.57
2  34  34  77.21219999999997   5.499343663270917   18.57
2  34  34  66.47479999999999   9.44444442296799E-6   18.57
2  34  34  77.21219999999997   -5.4993253299376175   18.57
2  34  35  66.47479999999999   9.44444442296799E-6   18.57
2  34  35  66.47479999999996   -10.998659548764124   18.57
2  34  35  77.21219999999997   -5.499325329937626   18.57
2  35  33  77.21219999999994   16.498012656479464   18.57
2  35  33  66.47479999999997   10.99867843765297   18.57
2  35  33  77.21219999999997   5.499343663270935   18.57
2  35  34  66.47479999999997   10.99867843765297   18.57
2  35  34  66.47479999999996   9.444444437178845E-6   18.57
2  35  34  77.21219999999997   5.499343663270917   18.57
3  32  35  87.94959999999995   -10.998660104319715   18.57
3  32  35  77.2122   -16.497994323146195   18.57
3  32  35  87.94959999999995   -21.99732909752823   18.57
3  33  34  87.94959999999995   8.88888884542638E-6   18.57
3  33  34  77.2122   -5.499325329937635   18.57
3  33  34  87.94959999999995   -10.998660104319665   18.57
3  33  35  77.2122   -5.499325329937637   18.57
3  33  35  77.21219999999997   -16.497994323146173   18.57
3  33  35  87.94959999999995   -10.998660104319708   18.57
3  34  33  87.94959999999992   10.998677882097393   18.57
3  34  33  77.21219999999997   5.499343663270913   18.57
3  34  33  87.94959999999995   8.888888871183553E-6   18.57
3  34  34  77.21219999999997   5.499343663270917   18.57
3  34  34  77.21219999999997   -5.499325329937621   18.57
3  34  34  87.94959999999995   8.88888886763084E-6   18.57
3  35  32  87.94959999999995   21.99734687530597   18.57
3  35  32  77.21219999999997   16.49801265647947   18.57
3  35  32  87.94959999999995   10.998677882097425   18.57
3  35  33  77.21219999999997   16.498012656479453   18.57
3  35  33  77.21219999999997   5.499343663270913   18.57
3  35  33  87.94959999999992   10.998677882097393   18.57
4  31  35  98.68699999999993   -16.49799487870179   18.57
4  31  35  87.9496   -21.99732909752825   18.57
4  31  35  98.68699999999993   -27.496663871910265   18.57
4  32  34  98.68699999999993   -5.499325885493222   18.57
4  32  34  87.9496   -10.998660104319693   18.57
4  32  34  98.68699999999993   -16.49799487870171   18.57
4  32  35  87.9496   -10.998660104319693   18.57
4  32  35  87.94959999999995   -21.99732909752823   18.57
4  32  35  98.68699999999993   -16.497994878701796   18.57
4  33  33  98.68699999999993   5.499343107715337   18.57
4  33  33  87.94959999999998   8.888888853419985E-6   18.57
4  33  33  98.68699999999993   -5.499325885493175   18.57
4  33  34  87.94959999999998   8.888888856972699E-6   18.57
4  33  34  87.94959999999995   -10.998660104319669   18.57
4  33  34  98.68699999999993   -5.4993258854932145   18.57
4  34  32  98.68699999999993   16.4980121009239   18.57
4  34  32  87.94959999999996   10.998677882097418   18.57
4  34  32  98.68699999999993   5.499343107715372   18.57
4  34  33  87.94959999999995   10.998677882097375   18.57
4  34  33  87.94959999999995   8.88888886763084E-6   18.57
4  34  33  98.68699999999991   5.499343107715347   18.57
4  35  31  98.68699999999993   27.496681094132462   18.57
4  35  31  87.94959999999998   21.997346875305972   18.57
4  35  31  98.68699999999993   16.49801210092393   18.57
4  35  32  87.94959999999995   21.99734687530597   18.57
4  35  32  87.94959999999995   10.998677882097425   18.57
4  35  32  98.68699999999993   16.49801210092391   18.57
5  30  35  109.42439999999996   -21.99732965308383   18.57
5  30  35  98.68700000000001   -27.49666387191031   18.57
5  30  35  109.42439999999996   -32.995998646292335   18.57
5  31  34  109.42439999999996   -10.998660659875263   18.57
5  31  34  98.687   -16.497994878701753   18.57
5  31  34  109.42439999999996   -21.99732965308379   18.57
5  31  35  98.687   -16.49799487870175   18.57
5  31  35  98.68699999999993   -27.496663871910265   18.57
5  31  35  109.42439999999996   -21.99732965308383   18.57
5  32  33  109.42439999999992   8.333333280837947E-6   18.57
5  32  33  98.68699999999997   -5.4993258854932   18.57
5  32  33  109.42439999999996   -10.998660659875249   18.57
5  32  34  98.68699999999998   -5.4993258854932   18.57
5  32  34  98.68699999999993   -16.497994878701718   18.57
5  32  34  109.42439999999996   -10.99866065987527   18.57
5  33  32  109.42439999999993   10.998677326541845   18.57
5  33  32  98.68699999999995   5.4993431077153545   18.57
5  33  32  109.42439999999995   8.333333301808441E-6   18.57
5  33  33  98.68699999999993   5.499343107715333   18.57
5  33  33  98.68699999999993   -5.499325885493178   18.57
5  33  33  109.42439999999992   8.333333280837947E-6   18.57
5  34  31  109.42439999999995   21.997346319750413   18.57
5  34  31  98.68699999999995   16.498012100923923   18.57
5  34  31  109.42439999999995   10.998677326541866   18.57
5  34  32  98.68699999999994   16.49801210092391   18.57
5  34  32  98.68699999999993   5.499343107715369   18.57
5  34  32  109.42439999999992   10.998677326541852   18.57
5  35  30  109.42439999999993   32.99601531295896   18.57
5  35  30  98.68699999999995   27.49668109413247   18.57
5  35  30  109.42439999999993   21.997346319750413   18.57
5  35  31  98.68699999999995   27.496681094132473   18.57
5  35  31  98.68699999999993   16.498012100923937   18.57
5  35  31  109.42439999999995   21.997346319750417   18.57
6  29  35  120.16179999999994   -27.496664427465888   18.57
6  29  35  109.4244   -32.99599864629236   18.57
6  29  35  120.16179999999994   -38.495333420674385   18.57
6  30  34  120.16179999999994   -16.497995434257337   18.57
6  30  34  109.4244   -21.997329653083813   18.57
6  30  34  120.16179999999994   -27.496664427465838   18.57
6  30  35  109.4244   -21.997329653083813   18.57
6  30  35  109.42439999999996   -32.995998646292335   18.57
6  30  35  120.16179999999994   -27.49666442746588   18.57
6  31  33  120.16179999999994   -5.49932644104878   18.57
6  31  33  109.42439999999998   -10.99866065987526   18.57
6  31  33  120.16179999999994   -16.497995434257298   18.57
6  31  34  109.42439999999998   -10.998660659875256   18.57
6  31  34  109.42439999999996   -21.997329653083792   18.57
6  31  34  120.16179999999994   -16.497995434257337   18.57
6  32  32  120.16179999999994   5.4993425521597885   18.57
6  32  32  109.42439999999996   8.333333298082835E-6   18.57
6  32  32  120.16179999999994   -5.499326441048755   18.57
6  32  33  109.42439999999996   8.33333325545027E-6   18.57
6  32  33  109.42439999999996   -10.998660659875252   18.57
6  32  33  120.16179999999994   -5.499326441048783   18.57
6  33  31  120.16179999999994   16.49801154536835   18.57
6  33  31  109.42439999999998   10.99867732654186   18.57
